"","id","name","tweet","sent"
"229",240,"07Natali","Первый экзамен 10 января)а последний 23)удачно все)ура","1"
"230",241,"kseniyt","@EliyaAlieva хахах ой и не говори мне даже об этом!)","1"
"231",242,"maksim_md","Если ты сидишь в кафе и в час дня пьешь пиво то на тебя все палят, а в кофе на вокзале всем пох,  поздновато понедел то)","1"
"232",243,"taranenko","@pmasliynyk в 11 ехал, мело, видимости не было. Про скользко я ничего и не писал )","1"
"233",244,"BenedictRim","RT @Lubastick: @BenedictRim и на убирашки в том числе :D","1"
"234",245,"slonik77788","@AnnaJanovicz у меня они тоже в 22 появились=) с ДР!","1"
"235",246,"94_anita","Вова:3
Спасибо большое:)))
Ты мой герой сегодня:)))","1"
"236",247,"Presumptia","Красота спасет Омск. А партнеры у нас эстеты :) http://t.co/3PjUdNgAGD","1"
"237",248,"jyqajufaqola","RT @newatosozor: Tkabber работает. :) Но страшный же он!","1"
"238",249,"LerkaKoners","@StacyRise А я ещё в августе исправилась и начала говорит правильно :D","1"
"239",250,"bisheemuu","RT @ItgelHusel89: @bisheemuu Зам нь бартаатай, хол бсн ч заавал чи олоорой, хүрээрэй ... Амжилт :-))","1"
"240",251,"ebitabike","Но повар зарезал его специальным кошерным ножом, и двор гостиницы потонул в крови. :-) #ff #follow","1"
"241",252,"krumizae","@Bacbkoo вася, не веди себя как зануда )) мы же молодежь беларуси!!!! ))","1"
"242",253,"wuhigisip","наконец-то скоро жрать пойдем! Целый день голодный:)","1"
"243",255,"podarushka_97","Только что прочитала рекламу по телеку: требуется «бабочка», ахаха. Я охерела:D","1"
"244",256,"LinarValiullv","@PankratovaKotya вроде бы не очень, не знаю. Тройка лидеров из 25 шк и гимназии)","1"
"245",257,"sluckaya","Мне сегодня приснилась песня, я ее не знаю и помню только одну строчку: ""он был отличным пиратом"")) к чему бы это..","1"
"246",258,"Fanat686","@ProSport69 нафиг такую жизнь!Имя другое взяла и зачем только придумала о себе историю,я не знаю.Надо б ей написать,да на землю приспустить)","1"
"247",259,"metallexport","@Ninnel РАД))))))) Ага все замечательно. Вчера фотки делал.","1"
"248",260,"helloimbw","@ukrpravda_news хлопці трохи перестарались... ""30 грудня"":)","1"
"249",261,"PaulinaBur","Агмдгседгес у Роджерины есть мое любимое стихотворение)
Можно умирать спокойно","1"
"250",262,"FOMS2010","Опилки в голове не только у Винни-Пуха ) http://t.co/MoMd4d3gs3 с помощью @youtube","1"
"251",263,"Gibbon_with_ear","RT @Nastia24722842: Как-то так.. :) http://t.co/EMf7JSpqZM","1"
"252",264,"unimigazyv","А зарабатывал я на испытаниях лекарств. /)__) #TeamFollowBack","1"
"253",265,"only_069","RT @_N_Z_L_H_L_: @only_069 ВЫЗДАРАВЛИВАЙ) http://t.co/zpHR0xolez","1"
"254",266,"Alpha_Aql","@_rakka_ ты уже второй мой знакомый, шо хочет в Норвегию) еще есть один - в Швецию. а я не люблю холод))","1"
"255",267,"GlavRap","RT @kravz1: я , Хамиль и Раскар! работаем ) http://t.co/QUlKBk8FNe","1"
"256",268,"Katrin_Yes","RT @dedmorozrus: Всем прекрасной пятницы, друзья!!!!)))","1"
"257",269,"zunyzipobapi","А кто-нибудь сможет подсказать хороших книжек по дизайну в вебе )) не себе =)","1"
"258",270,"Ole4kaAnoshina","@know_facts в моей группе та же фигня) за исключением одного петуха)","1"
"259",271,"Njonochka","Смотрю старые японские фильмы. Все таки они крутые)","1"
"260",272,"wufuqydyrywa","Девушка,тебя куда подвести?)Я со злости отвечаю: Туда куда мне нужно даже бензина на маршр","1"
"261",273,"lillamuniz","кстати,все равно мы молодцы!! наша группа заняла второе место в олимпиаде)
пиздюки первые :С","1"
"262",274,"_3128985352292","@KovalchukElena незаконный оборот взрывчатых веществ и боеприпасов? Ок, подкидываю)))","1"
"263",275,"LyudaLa","@maybe_reg49_27 @One_ENCLAVE @lisi_Ca ооо! Тибетская! Смешная и вправду)","1"
"264",276,"GeeLoveCats","Бля мне в понедельник к врачу, а я толька больше заболел :D","1"
"265",277,"Amst_Dam","Игровые новинки)) Sony пророчит триумф PS4 над предшественницей  #игры","1"
"266",278,"Devushka_Radio","Шоколадные опыты:) @the_mrfinn http://t.co/97qewfT0D2","1"
"267",279,"AlexSpiridonova","@lucienze @UniverseIsMCR @Cocucka_Misha @vs_blise @ImokayWay @Bankofsummer спасибушки :* P.S. только заметила, форэвэ слоу)","1"
"268",280,"KadnikovAl","Самое печальное что я даже имея повод, причины и мотивацию не могу тут страдаки разводить. Это так грустно :D","1"
"269",281,"uvaarchik","RT @RadioRecord: А какой у вас способ подготовки?) #radiorecord http://t.co/YY2hLx14fw","1"
"270",282,"disfairytale","@silverbyun ну хорошо, как скажешь гей))))
тебе лейка придет, ну а мне...... )))))))","1"
